,YEAR,ROUND,LSEED,LTEAM,LSCORE,SCORE_DIFF,confW,confL,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB,upset,HSEED,HTEAM,HSCORE,UPSET
390,2022,1,15,Jacksonville State,61,19,,,3,8,8.7,-12.1,0.3683,-3.9,-3.9,-3.3,3.6,4.9,3.1,-0.6,13.7,0.1,-4.8,-6.2,-1.3,4.8,12.6,,2,Auburn,80.0,0.0
391,2022,1,14,Montana State,62,35,,,2,0,6.1,-15.3,0.382,-1.7,-3.1,1.8,5.3,6.6,2.8,-4.4,-4.1,1.9,-3.9,-5.8,-1.5,-0.6,9.4,,3,Texas Tech,97.0,0.0
392,2022,1,14,Yale,56,22,,,5,9,22.8,-0.9,0.3942,6.9,0.7,-1.0,-4.1,9.6,-2.9,3.6,-9.7,5.4,-1.9,6.2,3.1,-3.0,11.9,,3,Purdue,78.0,0.0
393,2022,1,14,Longwood,56,32,,,5,4,4.5,-15.7,0.3569,-1.4,-4.4,-0.2,2.8,-0.8,2.9,-6.3,4.8,0.0,-7.8,-2.8,0.1,1.5,10.3,,3,Tennessee,88.0,0.0
394,2022,1,14,Colgate,60,7,,,-2,2,3.7,-9.8,0.2861,-7.7,0.4,-4.2,0.7,-0.7,-0.8,5.5,3.4,-3.8,1.7,-8.9,-1.4,-0.7,12.6,,3,Wisconsin,67.0,0.0
395,2022,1,13,Vermont,71,4,,,1,-2,0.8,-5.4,0.1026,-8.1,-0.2,2.5,3.5,6.9,7.2,11.3,9.7,-8.0,1.2,-6.1,-1.6,5.8,5.3,,4,Arkansas,75.0,0.0
396,2022,1,13,Akron,53,4,,,1,3,10.3,-11.1,0.3731,-2.2,-1.6,-4.3,2.1,2.8,-1.5,-10.3,3.0,-2.8,-0.5,-0.4,-2.5,3.8,9.4,,4,UCLA,57.0,0.0
397,2022,1,13,Chattanooga,53,1,,,-1,-3,5.2,-5.4,0.1576,0.3,-3.3,0.7,-2.4,0.7,-0.5,4.7,1.1,-2.2,-6.6,2.6,1.6,2.5,4.0,,4,Illinois,54.0,0.0
398,2022,1,13,South Dakota State,57,9,,,-2,-3,-3.4,-7.1,0.0734,-9.4,-4.8,2.0,0.0,6.5,3.8,3.3,5.0,-6.7,-4.0,-9.9,-4.0,-4.2,4.4,,4,Providence,66.0,0.0
399,2022,1,12,New Mexico State,70,-7,,,3,0,6.5,-2.7,0.1526,-2.6,0.2,-3.3,1.1,4.7,1.3,-4.8,4.1,-6.3,-3.0,2.3,4.5,-1.1,2.4,,5,Connecticut,63.0,1.0
400,2022,1,12,Indiana,53,29,,,-2,4,-0.2,-0.4,0.0035,1.3,2.7,-0.2,2.1,0.4,-3.1,-10.3,-6.2,1.2,3.6,1.2,1.8,-3.4,3.7,,5,Saint Mary's,82.0,0.0
401,2022,1,12,UAB,68,14,,,2,4,6.0,-9.2,0.152,0.7,-4.4,0.8,0.3,4.4,-0.1,-0.8,3.6,4.5,-4.0,-4.2,-3.4,-4.8,6.3,,5,Houston,82.0,0.0
402,2022,1,12,Richmond,59,-4,,,0,3,13.4,-1.7,0.2064,2.1,-0.7,-1.5,0.4,9.8,3.0,-0.5,2.7,0.4,0.0,3.0,-1.4,3.0,6.1,,5,Iowa,54.0,1.0
403,2022,1,11,Notre Dame,78,-14,,,1,-2,4.0,1.0,0.0366,-2.5,0.3,4.3,2.7,13.4,6.7,5.9,12.3,4.3,-0.6,-7.0,1.4,6.2,0.1,,6,Alabama,64.0,1.0
404,2022,1,11,Virginia Tech,73,8,,,-3,-2,-3.1,-4.4,0.0193,-5.1,-2.2,1.2,4.5,3.8,3.9,8.6,11.6,-1.6,-3.3,-7.0,-0.1,0.1,1.7,,6,Texas,81.0,0.0
405,2022,1,11,Michigan,75,-12,,,-2,7,-1.4,2.0,-0.0502,2.9,-0.4,-2.0,3.4,-9.3,1.1,1.5,-1.6,3.3,-0.3,1.7,-0.3,-0.8,4.1,,6,Colorado State,63.0,1.0
406,2022,1,11,Iowa State,59,-5,,,1,2,2.7,-0.6,0.0413,-0.4,-3.3,0.0,0.8,5.5,2.7,4.9,2.2,-0.4,-3.0,-0.2,-1.6,2.5,-0.5,,6,LSU,54.0,1.0
407,2022,1,10,Davidson,73,1,,,2,-4,-4.8,-6.0,0.0299,-3.6,-1.9,4.4,-1.6,7.1,4.8,-2.5,0.3,-4.5,-0.5,-0.6,-2.6,3.0,0.8,,7,Michigan State,74.0,0.0
408,2022,1,10,San Francisco,87,5,,,-3,4,0.2,2.8,-0.0399,-0.2,1.1,-1.0,2.5,5.2,1.6,2.7,-7.6,-0.4,1.6,0.0,1.2,-2.8,1.9,,7,Murray State,92.0,0.0
409,2022,1,10,Loyola Chicago,41,13,,,-1,-5,7.2,5.6,0.0095,-1.5,0.9,-1.7,-4.6,3.7,4.7,1.6,0.8,-1.8,-0.7,-0.7,2.5,0.6,-0.5,,7,Ohio State,54.0,0.0
410,2022,1,10,Miami FL,68,-2,,,0,3,-5.0,-4.6,0.0027,-3.1,-8.7,3.5,-5.6,10.4,-3.1,2.0,1.7,-4.8,-12.3,0.1,-1.5,-1.4,1.5,,7,USC,66.0,1.0
411,2022,1,9,Memphis,64,-11,,,2,5,-3.5,-1.3,-0.0247,-1.5,1.7,-4.4,-0.8,-6.9,-9.1,-3.2,-7.1,-0.9,2.7,-1.8,0.3,-5.8,2.1,,8,Boise State,53.0,1.0
412,2022,1,9,Marquette,63,32,,,2,5,4.9,0.6,0.0603,-0.5,3.1,-0.8,-5.0,8.0,-10.6,2.8,-8.2,-2.2,2.1,1.5,3.2,-0.9,3.7,,8,North Carolina,95.0,0.0
413,2022,1,9,TCU,69,-27,,,-2,0,-0.6,0.4,-0.0159,-1.3,-2.3,-4.1,0.1,-5.1,3.0,-0.4,1.1,-4.3,-3.1,3.0,-0.5,1.7,-1.0,,8,Seton Hall,42.0,1.0
414,2022,1,9,Creighton,72,-3,,,-2,1,-2.8,-5.9,0.0618,-2.1,-0.9,-1.2,6.2,1.0,-1.4,5.3,10.3,-7.3,-0.4,5.1,-1.3,-1.7,0.9,,8,San Diego State,69.0,1.0
